year,avgTemp,minTemp,maxTemp,rainFall,avgPrice
20160321,9.9,5.5,16.1,0,3006
20160322,8,3.5,13.8,0,2970
20160323,8.2,3.8,13.8,0.5,2755
20160324,7.2,1.6,12.7,0.2,2716
20160325,7.1,2.1,12.6,0.2,2619
20160326,6.5,2.1,12.6,0.5,2619
20160327,7.2,2.2,13.1,0,2570
20160328,9.8,2.3,17.4,0,2570
20160329,11.3,7.6,17.1,0.1,2570
20160330,11.5,7,18.3,0,2671
20160331,13.5,6,21.4,0,2650
20160401,15.3,7.3,23.8,0,2576
20160402,15,9.6,21.7,0,2576
20160403,10.7,8.2,12.7,9.5,2576
20160404,12.3,5.1,19.8,1.8,2623
20160405,11.4,5.9,18.1,0,2623
20160406,14.4,6.6,22.9,12.2,2601
20160407,14.1,10.5,20.6,21.9,2555
20160408,11.1,7.8,18.7,0,2576
20160409,10.7,7.4,14.1,0,2686
20160410,13.4,9.3,20.7,0.4,2590
20160411,12.5,5.7,19.4,0.2,2590
20160412,14.1,10.3,19.4,0.6,2590
20160413,15.6,11.4,21.4,13.1,2590
20160414,12.4,9.3,18.6,0,2491
20160415,15,8.1,23.1,0,2434
20160416,14.9,9.8,20.7,29.2,2425
20160417,10.8,8.3,14.5,9.5,2366
20160418,11.2,7.1,18.6,1.2,2416
20160419,12,6.5,19.2,0,2436
20160420,14.3,10.1,20.9,0.7,2295
20160421,13.5,10.3,16.9,28.8,2320
20160422,13.5,10.1,18.6,0,2320
20160423,13.5,7.8,19.8,0,2350
20160424,15.5,8.1,23.7,0,2305
20160425,17.2,10.2,25.3,0,2305
20160426,21.1,12.1,29.6,1.4,2329
20160427,17.2,14.5,20.7,25,2364
20160428,17.2,12.4,23,2.4,2401
20160429,16.2,10.9,22.6,0.1,2279
20160430,15.9,10.8,20.4,0,2316
20160501,18.8,12.2,26,0,2379
20160502,21.1,16.5,28.4,7.8,2383
20160503,12.9,8.9,17.6,26.8,2279
20160504,15.7,10.2,20.6,0.2,2484
20160505,18.9,10.2,26.9,0.8,2484
20160506,16.3,13,18.6,1.7,2515
20160507,16.5,10.7,22.6,0,2506
20160508,19.4,11.6,26.8,0,2435
20160509,20.2,16.3,25.4,0.2,2531
20160510,14.5,12.5,18.1,20.1,2544
20160511,16.4,10.4,23.5,0.9,2648
20160512,17.8,12.1,24,0,2544
20160513,18.6,12.7,25.4,0.1,2628
20160514,20.2,15.1,26.9,0,2585
20160515,17.4,12.3,24.2,12.6,2845
20160516,15.9,10.8,21.9,5.9,3000
20160517,19.3,10.9,26.6,0,3000
20160518,22.3,13.5,29.5,0,3279
20160519,24.3,16.3,31.9,0,3254
20160520,24,16.8,31.6,0,3240
20160521,24.1,17.8,30.4,0,3240
20160522,24.7,17.6,31.7,0,3198
20160523,23.3,18.3,29.4,0,3276
20160524,16.8,15.4,21.8,20.3,3276
20160525,19.7,15.3,24.4,0,3279
20160526,19.4,17.5,22.9,0.1,3110
20160527,20.9,14.8,27.1,0.1,3260
20160528,21.7,17.2,28,0.4,3324
20160529,21.5,17.2,27.6,0.6,3311
20160530,22.1,16.9,28.9,0,3376
20160531,21.6,17.4,27.6,0,3423
20160601,23.3,17.1,29.9,0,3351
20160602,23.2,17.2,29.1,0,3269
20160603,22.2,17.6,27.7,0,3210
20160604,21.2,18.2,26.3,3.9,3314
20160605,24.7,17.3,32.2,0,3420
20160606,23.3,20.8,28.4,0.7,3378
20160607,21.7,19.6,25.9,0.3,3481
20160608,22.1,18.2,27.7,1.7,3278
20160609,24.1,17.8,31.3,0,3258
20160610,24.6,20.2,31.3,0,3298
20160611,23.5,20.9,26.5,2.1,3285
20160612,23.5,19.9,26.7,2.6,3235
20160613,23.5,19.4,29.6,0.1,3249
20160614,23.8,19.7,29.5,0.5,3249
20160615,20.9,17.4,24.5,4.8,3261
20160616,20.9,18.6,24.9,1.7,3324
20160617,23.8,18.6,29.1,0,3351
20160618,24.5,20.1,29.9,0.8,3285
20160619,24.1,20.3,29.3,1.4,3285
20160620,24.7,19.6,30.7,5.7,3284
20160621,26,21,31.3,0.3,3221
20160622,24.3,20.9,30.2,7,3284
20160623,24.7,19.6,29.4,0.1,3419
20160624,23.1,21.1,25.7,30.3,3360
20160625,22.8,19.2,26.7,0,3243
20160626,24.4,19.4,30.3,0,3243
20160627,24.4,19.9,29.5,1,3243
20160628,24.7,20.4,29.7,0.5,3358
20160629,25.3,20.9,30.2,0.9,3271
20160630,24.6,23,26.9,1,3296
20160701,24,22,26.6,55.2,3246
20160702,23.5,20.6,27.7,24.6,3388
20160703,23.5,21.1,26.8,22.3,3316
20160704,21.8,20.2,24.1,53.2,3258
20160705,23.1,20.2,24.8,39.5,3218
20160706,22.9,20.3,26.9,27.8,3376
20160707,24,20.1,28.5,1.2,3393
20160708,27.3,21.2,32.4,1,3406
20160709,27.7,23.2,32.7,0,3393
20160710,27.9,23.2,33.1,0,3444
20160711,28.4,24.8,33.4,2.9,3445
20160712,26.3,22.1,30.9,8.2,3508
20160713,26.3,23.2,29.5,0.1,3584
20160714,27.5,24,32.4,2.3,3584
20160715,26.2,23.7,29.2,0.8,3584
20160716,20.8,19.8,23.8,27.9,3584
20160717,21.7,20.4,23.1,0.9,3699
20160718,24.4,20.7,28.4,0,3781
20160719,27.1,20.9,32.4,0.1,3781
20160720,28.6,24,32.9,0,3656
20160721,28.3,24.9,32.2,0,3656
20160722,29.1,25.3,34.1,0,3824
20160723,28.7,27.2,31.6,1.7,3824
20160724,28,27,30.1,4.8,3824
20160725,28.4,26.4,31.4,5.8,3849
20160726,28.4,25.6,31.9,0,3811
20160727,27.6,26.7,28.9,0.9,3836
20160728,28,26.7,30.5,0.8,3824
20160729,26.3,23.4,28.4,9.7,3824
20160730,28.6,26.4,33,6.7,3824
20160731,28.9,26.6,32.8,4.1,3824
20160801,28.4,25.8,32.4,2.4,3755
20160802,27.2,25,31.1,3,3755
20160803,29.1,24,34.2,1.6,3755
20160804,30.7,26,35.7,0.2,3805
20160805,31.2,26.5,36,0.2,3805
20160806,30.5,26.6,34,0.6,3693
20160807,30.6,27,35,1.5,3705
20160808,30.5,26.4,35.5,4.9,3693
20160809,29.3,26.4,33.6,0.6,3705
20160810,29.4,26.1,34.8,0,2320
20160811,30.5,26.1,36.4,0,2320
20160812,30.4,26.4,35.9,0,2350
20160813,30.2,26.8,35.1,0,2305
20160814,28.9,27.3,31.8,1,2305
20160815,29.1,25.8,34,2.6,2329
20160816,29.3,26.2,34.9,4,2364
20160817,29.9,25.1,34.7,0.7,2401
20160818,29.9,26.2,34.3,0.4,2279
20160819,28.9,26.6,33.2,0.4,2316
20160820,30.1,26.5,34.9,0.1,2379
20160821,30.7,26.9,36.6,0.2,2383
20160822,30.7,25.8,36.3,1.2,2279
20160823,28.3,26,33,1.8,2484
20160824,29.1,26.4,32.9,0,2484
20160825,27.1,24,32.2,2.1,2515
20160826,23,19.5,28.2,11.3,2506
20160827,23.4,16.9,29.7,0.6,2435
20160828,21,18.3,24.5,22.8,2531
20160829,22.2,17.4,27.1,3,2544
20160830,20.6,17.9,24.5,1,2648
20160831,17.7,16.1,19.2,7.8,2544
20160901,23.2,15.8,28.6,2,2628
20160902,24.2,20.6,29,28.9,2585
20160903,23.9,20.4,28.6,20.5,2845
20160904,25.6,22.1,29.6,2.1,3000
20160905,26.4,23,31.1,1.3,3000
20160906,24.7,21,29,0,3279
20160907,24.3,20.9,28.6,1.3,3254
20160908,23,21.5,26.5,3.2,3240
20160909,23.9,19.7,29.3,1.4,3240
20160910,24.4,20,29.1,5.1,3198
20160911,24.5,22.1,28.2,1.2,3276
20160912,23.4,21.4,27.5,7.8,3276
20160913,24.6,19.6,30.8,0,3279
20160914,24.6,21.4,28.9,0,3110
20160915,23.9,18.8,29.5,0,3260
20160916,24.6,20.4,29.5,5,3324
20160917,23.1,18.5,28.2,85.6,3311
20160918,23.5,20.2,28.3,6.5,3376
20160919,21.9,18.2,27.8,0.2,3423
20160920,20.6,15.4,26.8,0,3351
20160921,20.2,14.3,25.3,0,3269
20160922,21.9,17.5,27.2,0,3210
20160923,21.4,16.4,27.9,0,3314
20160924,22.3,16.5,28.9,0,3420
20160925,23,18.6,29.7,0,3378
20160926,23.6,19.7,28.9,2.2,3481
20160927,21,19.1,23.8,5.4,3278
20160928,19.9,18.7,21.8,7.6,3258
20160929,20.4,18.2,24.8,1.3,3298
20160930,20.5,17.7,23.5,13,3285
20161001,21.1,17.5,25.6,2.4,3235
20161002,19,16.7,22.4,6.1,3249
20161003,22.7,19.6,27.9,9.6,3249
20161004,22,15.6,29,0.6,3261
20161005,21.1,17.5,27.2,51.1,3324
20161006,18,13.6,23.5,0,3351
20161007,19.7,16.5,24.8,9.3,3285
20161008,16.8,10.3,21.8,23.6,3285
20161009,11.3,6.5,16.6,0,3284
20161010,14,7.4,21.4,0,3221
20161011,15.4,10,21.1,0,3284
20161012,15.5,11.4,20.7,0,3419
20161013,15.2,9.3,21.9,0,3360
20161014,16.7,10.5,23.5,0,3243
20161015,19.1,12.4,27.1,0,3243
20161016,17.2,15.4,19.5,18.5,3243
20161017,17.5,14.5,21.7,0.3,3358
20161018,17,11.2,24,0,3271
20161019,18,14,24.3,0,3296
20161020,18.6,12.9,25.8,0.1,3246
20161021,17.9,15.7,22,0.4,3388
20161022,18.3,14.5,22.8,0.4,3316
20161023,13.3,10.6,17.8,2.3,3258
20161024,15.1,9,20.6,0,3218
20161025,14.1,12.5,17.5,13.7,3376
20161026,13.3,10.5,16.3,0,3393
20161027,14.6,8.6,20.9,0,3406
20161028,14.6,10.2,18.4,5.6,3393
20161029,7.8,3.5,11.2,0.7,3444
20161030,7.9,1.6,15.1,0,3445
20161031,5.7,0.7,8.2,0.3,3508
20161101,1.5,-2.4,6.6,0,3584
20161102,4.1,-2.7,10.5,0.1,3584
20161103,9.1,4.2,14.1,0.1,3584
20161104,12.3,8.2,15.7,0,3584
20161105,15,12.2,18.1,0.2,3699
20161106,14,11.9,18.3,1.6,3781
20161107,12.8,8.5,17.8,1.5,3781
20161108,4.1,0.4,8.4,1.7,3656
20161109,2.1,-3.2,8.6,0,3656
20161110,6,1.5,9.8,3.1,3824
20161111,9.1,6.2,14.2,0.9,3824
20161112,11.4,5.1,16.7,0,3824
20161113,14.4,12.1,18.1,3,3849
20161114,13.2,10.2,15.8,2.3,3811
20161115,5.2,2.5,10.2,0,3836
20161116,5.2,0,12,0,3824
20161117,9.1,4,16.5,0,3824
20161118,10.3,4.9,14.6,12.8,3824
20161119,13,9.9,18.6,1.2,3824
20161120,9.8,6.4,15.3,0,3755
20161121,9.5,5.1,14.6,0.1,3755
20161122,2,-2.1,8.4,0.9,3755
20161123,-1.8,-4.8,3.6,0.1,3805
20161124,-2.5,-6.2,2.4,0,3805
20161125,1,-3.5,6,0,3693
20161126,0.9,-0.7,2.7,2.4,3705
20161127,3.3,0.5,6.6,0.1,3693
20161128,1.4,-1.4,5.6,0,3705
20161129,1.7,-2.8,8.6,0.2,3705
20161130,6,0.7,9.8,2.5,3645
20161201,4.1,-1,7,0.1,3655
20161202,1.6,-3.5,7.9,0,3655
20161203,4.5,-0.7,11.3,0,3559
20161204,5.5,2,9.5,0,3559
20161205,5.9,0.5,10.3,0.1,3584
20161206,-1.1,-4.2,4.3,0,3571
20161207,1.7,-2.7,7.5,0.1,3571
20161208,2.1,-3,6.1,1.3,3429
20161209,1.4,-2.9,4.2,1.3,3505
20161210,-1.6,-5.9,3.6,0,3505
20161211,-1.1,-6.1,6.4,0,3505
20161212,2.3,-3,6.3,0.2,3505
20161213,3.4,-0.4,8.8,0.3,3576
20161214,-1.4,-2.3,-0.1,2.5,3576
20161215,-5,-7.6,-1.5,0.1,3483
20161216,-4.7,-9.8,0,0,3466
20161217,2.7,-2.7,8,0,3510
20161218,4.9,2.7,8.1,0.1,3448
20161219,7.2,4.3,12,4.9,3591
20161220,7.6,4.4,13.6,0,3591
20161221,7.9,4.1,12.6,24.2,3575
20161222,5.5,1.5,11,14.4,3555
20161223,-2.5,-4.4,1.5,0.6,3505
20161224,-2.4,-4.3,1.1,0,3566
20161225,1,-4.5,6.4,0.1,3566
20161226,2.5,1.3,4.4,10.3,3519
20161227,-2.3,-6.3,1.3,2.1,3421
20161228,-3.7,-8.4,2.6,0,3531
20161229,-4.2,-7.2,-1.1,0.2,3494
20161230,-3.9,-9.1,1,0,3494
20161231,0.7,-3.6,5.7,0,3561
20170101,2.7,-1.6,6.9,0,3561
20170102,5,1.8,9.2,0,3603
20170103,2,-2.3,7.7,0,3610
20170104,3.9,1,8.9,0,3673
20170105,3.8,-0.1,7.3,2,3554
20170106,5.4,2.5,11.4,0.1,3554
20170107,4.6,0,10.5,0.1,3574
20170108,6.5,4,10.9,1.6,3574
20170109,1.5,-3.1,4.3,0.1,3734
20170110,-3.7,-7.4,1.1,0,3734
20170111,-3.8,-9.4,1.5,0,3791
20170112,-2.2,-6.1,1,0.2,3901
20170113,-6,-8.6,-1.4,0.3,3943
20170114,-8.4,-10.5,-5.4,0,4038
20170115,-6.6,-11.5,-0.9,0,4038
20170116,-3.8,-8.9,4,0,4078
20170117,-2,-7.1,3.4,0,4001
20170118,-0.5,-3,2.8,0,3980
20170119,-1.2,-4.9,4.7,0,3859
20170120,-4.4,-7.8,-1.4,3.3,3859
20170121,-5.2,-10,-0.9,0.6,3859
20170122,-8.3,-10.9,-3.3,0.6,3859
20170123,-8.9,-12.6,-4.1,0.1,3859
20170124,-7,-11.6,-1.3,0,3794
20170125,-5.2,-10.2,0.9,0,3794
20170126,-1.3,-7.9,3.4,0.1,3753
20170127,-2.6,-5.7,3.1,1.2,3753
20170128,-1.6,-8.2,4.3,0,3808
20170129,0.8,-0.9,2.5,3.9,3838
20170130,-4.8,-7.9,-0.9,1.1,3838
20170131,-5.4,-9.9,0.2,0,3806
20170201,-4,-7.5,0.7,0,3794
20170202,-2.7,-9.2,3.3,0,3791
20170203,1.5,-2.3,6.7,0,3706
20170204,0.9,-2.9,3.2,0.8,3719
20170205,1.2,-1.5,2.3,1.1,3631
20170206,-1.7,-4.4,2.6,0,3569
20170207,-2,-5.6,3,0,3569
20170208,-2.2,-4.9,0.6,0,3538
20170209,-5.3,-7.1,-2.1,0.1,3538
20170210,-6.6,-9.3,-2.5,0.6,3538
20170211,-4.8,-9.2,0.8,0.1,3475
20170212,-2.2,-7.4,4.2,0,3475
20170213,0.1,-5.4,6.1,0.3,3084
20170214,0.3,-4,6.5,0,3084
20170215,1.8,-3.9,8,0,2959
20170216,5.5,-1.9,10.3,1.4,2896
20170217,0.8,-5.2,9,1.7,2896
20170218,-2.6,-7,2.9,0,2818
20170219,2.3,-3.4,5.7,2,2818
20170220,-1.5,-5.2,5.4,5.4,2740
20170221,-0.6,-7.6,6.9,0,2726
20170222,1.7,-0.9,2.9,16.1,2761
20170223,-1.5,-4.2,2.1,0,2815
20170224,-0.8,-5.8,4.4,0,2779
20170225,2.6,-2.8,8.4,0,2836
20170226,3.6,-1.5,10.1,0,2885
20170227,3.7,-1.8,10.7,0.1,2885
20170228,5.6,-1.3,12.3,0,2885
20170301,5,2,11.4,2.1,2700
20170302,1.8,-1.1,6.6,2,2700
20170303,3.3,-3.1,10.4,0,2700
20170304,5.7,0.1,12.7,0,2700
20170305,5.2,1.2,10.4,0.2,2700
20170306,0.1,-2.8,4,0.3,2768
20170307,-1.3,-4,2.9,0.5,2748
20170308,-0.1,-5.3,5,0,2748
20170309,3.2,-2.7,10.7,0,2735
20170310,4.8,-1.2,12.2,0,2735
20170311,7.3,-0.2,16.7,0,2636
20170312,8.2,4.4,14,0,2636
20170313,6.9,1.5,12.2,0,2636
20170314,5.8,1,10.9,0.6,2636
20170315,6.3,0.4,13.3,0,2564
20170316,6.2,1,13.4,0,2564
20170317,7.7,1.2,15.7,0,2554
20170318,9.5,5.9,16.1,0,2554
20170319,10.9,3.2,18.9,0,2569
20170320,10.2,6,15.5,2.8,2531
20170321,7.4,4.3,12.6,1.5,2531
20170322,7.6,1.9,14.1,0,2531
20170323,9.1,5.1,15,0.1,2481
20170324,8.7,3.9,15.2,0,2481
20170325,8.1,5,12.6,6,2343
20170326,7.3,4.8,11.6,1.2,2343
20170327,6.1,4.4,10.9,1.3,2343
20170328,7.1,2.5,12.7,0.7,2343
20170329,8.8,4.7,14.4,1.1,2343
20170330,10.6,4.1,17.1,0,2399
20170331,8.6,4.9,12.4,3.8,2399
20170401,9,4.8,15.1,3.4,2310
20170402,9,3.1,15.8,0,2310
20170403,11.4,4.3,19.2,0,2310
20170404,14.1,6.7,21.8,0,2228
20170405,12,10.8,14.2,17.7,2228
20170406,10.4,9.4,12.4,9.8,2198
20170407,14.5,9,23.5,0,2198
20170408,13,8.6,19.9,0,2246
20170409,14.8,10.6,20.5,0.6,2309
20170410,16.5,10.1,23.3,0.1,2271
20170411,15.3,11.5,20.2,10.8,2271
20170412,11.5,8.8,16.4,0,2334
20170413,12.7,6.3,19.6,0,2334
20170414,13,10.1,17.7,0.9,2609
20170415,16.8,10.9,24.3,0.1,2768
20170416,18.7,12.9,24.4,0,2913
20170417,14.7,11.2,18,15.3,2975
20170418,11.7,9.4,17.4,3.1,2975
20170419,12.6,7,18.4,0,2730
20170420,12.9,9.9,18.2,0.9,2730
20170421,13.1,7.6,19.3,0,2750
20170422,14.8,8.5,22.5,0.1,2750
20170423,14.9,8.9,21.7,0,2580
20170424,15.1,8.3,21.3,0,2918
20170425,16,12.9,20.4,0.8,2970
20170426,15.1,10.5,20.2,1.2,3095
20170427,13.6,7.9,19.8,0,2945
20170428,14.4,8.9,21.5,0,2940
20170429,17.1,9.6,23.7,0,3304
20170430,19.3,13.7,27.8,0,3304
20170501,20.1,12.8,28.3,0,3329
20170502,20.7,15.2,28,0,3350
20170503,21.5,14.5,30.2,0,3159
20170504,21,14.8,27.5,0.3,3358
20170505,20.9,15.5,27,3.7,3358
20170506,14.9,10,19.3,0,3358
20170507,16.6,10.9,22.8,0,3358
20170508,17.9,11.1,23.5,0,3493
20170509,17.1,15.3,22.6,11.2,3443
20170510,16.4,14.2,20.8,1.1,3443
20170511,19.3,13.1,24.8,0.3,3496
20170512,19.1,16.8,21.1,1.7,3568
20170513,16.4,12.4,22.6,2.9,3524
20170514,15.7,11,20.7,0,3524
20170515,16,12.3,20.1,0,3524
20170516,17.1,13.3,22.3,0,3561
20170517,18.6,12.3,25.9,0.7,3499
20170518,20.4,13.9,26.9,0,3383
20170519,21.1,15.1,27.9,0,3345
20170520,20.9,15.4,27.3,0,3408
20170521,21.5,16,27.6,0,3445
20170522,21.8,15.9,28,0,3420
20170523,20,17.2,24.4,1.4,3465
20170524,21.8,16.9,27.8,3.6,3465
20170525,19.2,14.4,24.4,0,3478
20170526,17.7,12.4,23.2,0,3428
20170527,19.5,13.7,26.4,0,3408
20170528,21.2,14.4,27.9,0,3473
20170529,22.9,18.1,29.3,0,3398
20170530,23.6,18.6,30.3,0,3385
20170531,23.3,17.7,29.6,2.5,3385
20170601,23.3,20,27,2.6,3398
20170602,20.5,15.5,25.6,0.1,3329
20170603,20.5,16.1,26.5,0.2,3304
20170604,21.7,15.1,28.1,0.2,3366
20170605,24.2,16.4,30.3,0,3258
20170606,19.4,14.5,23.9,10.7,3231
20170607,17.6,15.1,19.2,5.5,3219
20170608,20.1,15.1,25.9,0,3219
20170609,21.2,17.9,25.7,0.4,3231
20170610,21.5,16.7,27.5,0.4,3231
20170611,22.8,14.8,29.6,0.9,3185
20170612,22.1,17,28,0,3143
20170613,21.5,18.3,25.9,2.1,3076
20170614,21.8,17.8,26.8,0,3076
20170615,23.1,18,29.6,0,3089
20170616,25.5,20,32.7,0,2889
20170617,24.2,20.6,29.9,0,2839
20170618,24.3,18.6,31.8,0,2801
20170619,24.8,19.5,30.2,0,2661
20170620,26,20,32.7,2.1,2674
20170621,25.4,21.7,31.6,0.3,2463
20170622,25.3,21.2,30.4,0,2463
20170623,26.7,21.3,34.1,0,2463
20170624,24.5,21.5,27.8,2.5,2443
20170625,23.8,21,28.4,10.4,2443
20170626,23.1,20.1,29.9,12.4,2573
20170627,25.2,20.8,30.5,3,2648
20170628,26,22.5,30.5,1.5,2648
20170629,26.2,21.9,31.5,5.2,2648
20170630,25.9,22.2,30.9,0.3,2648
20170701,25.3,22.4,30.7,4,2726
20170702,24.3,21.9,26.8,23.3,2726
20170703,24.7,21.9,27.4,29.4,2726
20170704,26.7,23.8,31.6,20.7,2726
20170705,27.4,23.3,32.6,1.7,2726
20170706,27.6,23.9,34.6,15,2850
20170707,26.4,24.4,28.4,4.4,2850
20170708,26,24.6,27.6,24.4,2835
20170709,26.3,23.8,30.3,9.6,2856
20170710,24,22.6,25.4,26.7,2856
20170711,26,22.2,30.9,4.8,2683
20170712,27.1,24.9,31.1,0,2683
20170713,27.6,23.1,32.1,0,2661
20170714,28.7,26.1,33,9.8,2724
20170715,25,23.4,27.3,20.7,2838
20170716,26.2,23.4,28.8,25.1,2858
20170717,26.8,24,29,6.2,2858
20170718,26.5,23.9,30.7,3.4,2858
20170719,28.3,24.5,34.1,0,2858
20170720,29.9,26,34.9,0,2929
20170721,29.8,27.3,32.4,0.7,2950
20170722,29.3,27.5,32.5,4.6,2971
20170723,27,26.1,28.1,13.2,2971
20170724,26.2,25.6,27.3,10,2994
20170725,29.4,24.6,35.4,10.7,3008
20170726,28.7,24.2,32.8,0,3008
20170727,27.1,24.9,29.7,0.3,2961
20170728,25.5,24.8,26.9,11.3,2961
20170729,27.2,25,30.1,7.4,2719
20170730,27.9,24.7,32.6,0.8,2719
20170731,25.7,24.8,27.1,19.9,3008
20170801,28.6,24.1,33,2.2,3008
20170802,30,26.6,33,0.4,2961
20170803,30.2,27.2,33.9,0,2961
20170804,30.3,25.9,35.3,0,2719
20170805,31.4,27.6,34.8,0.6,2913
20170806,29.8,28.2,34,1.7,2975
20170807,29.2,26.4,34.4,1.6,2975
20170808,28.2,25.5,31,0.4,2730
20170809,27.6,24.6,32,11.6,2730
20170810,24.8,23.9,26.3,15.7,2750
20170811,27,23.9,32.4,8.8,2750
20170812,27.8,23.2,32.6,0.8,2580
20170813,26.3,24.2,28.4,3.1,2918
20170814,24.6,23.1,27.1,42.9,2970
20170815,21.9,20.8,24,29.1,3095
20170816,23.3,20.5,26.8,6.4,2945
20170817,24.8,21.2,27.7,5.3,2940
20170818,26.3,23.9,30.6,6,3304
20170819,26.1,23.1,28.7,8.1,3304
20170820,23.2,22,25.8,24.6,3329
20170821,25.8,23.7,29.2,26,3350
20170822,27.3,23.4,31.5,8.2,3159
20170823,27.2,24.6,30.2,10.6,3358
20170824,26.5,23.9,28.1,14.4,3358
20170825,25.3,22.2,30.6,3,3358
20170826,24.2,19,29.2,0,3358
20170827,22.7,19,26.7,0,3493
20170828,21.5,18.3,26.5,8.4,3443
20170829,19.5,17,24,1.1,3443
20170830,19.8,16.1,23.9,0,3496
20170831,22.2,16.6,27.6,0,3568
20170901,23.3,17.1,29.7,0,3524
20170902,23.8,18.6,29.6,0,3524
20170903,23.7,19,29.2,0,3524
20170904,24.6,19.7,30.1,0,3561
20170905,21.9,20.4,23.7,1.6,3499
20170906,20.6,18.5,24,15.4,3383
20170907,22.4,17.8,27.5,1.2,3345
20170908,24.3,20.4,29.9,0,3408
20170909,23.8,19.2,28.2,0,3445
20170910,23,19.9,26.1,0.2,3420
20170911,21.2,18.6,24.6,46.6,3465
20170912,22.1,17.7,27.9,0,3465
20170913,21.4,15.9,27.5,0,3478
20170914,22.4,14.8,29.5,0,3428
20170915,22.6,17.8,27.9,0,3408
20170916,22,16.7,27.6,0.1,3473
20170917,23.1,19,29.2,1.8,3398
20170918,21.9,16.4,27.6,0,3385
20170919,22.6,20.1,25.8,3.5,3385
20170920,19.5,14.1,24.9,0.4,3398
20170921,20.3,14.2,27,0,3329
20170922,20.6,15.4,26.8,0,3304
20170923,21.8,17.6,27.3,0,3366
20170924,22.4,18.8,27.9,0,3258
20170925,23.4,17.4,30.1,0,3231
20170926,25.1,19.4,31.4,0,3219
20170927,22.7,19.9,27.3,21,3219
20170928,19.2,14.2,25.3,0.2,3231
20170929,17.4,11.2,23.5,0,3231
20170930,20,14.7,25.9,0,3185
20171001,18.2,15.5,21.2,21.2,3143
20171002,22,15.6,29.4,15,3076
20171003,17.6,13.4,23.6,0.6,3076
20171004,16.7,10.7,24.3,0.1,3089
20171005,18.7,13.9,23.4,1.1,2889
20171006,18.9,16.2,23.3,8.4,2839
20171007,21.9,16.9,28.8,0.1,2801
20171008,23,19.3,28.7,0,2661
20171009,22.5,19.8,27.6,0,2674
20171010,21.4,18.6,24.8,1.5,2463
20171011,15.5,12.2,21.7,6.3,2463
20171012,11.4,8.8,,9.3,2463
20171013,12.8,6.1,18.9,0,2443
20171014,14.4,9,20.5,0,2443
20171015,15.8,9,23,0.8,2573
20171016,16.6,13.6,22,0,2648
20171017,16.2,9.2,23.9,0,2648
20171018,16.5,14.2,19.1,0.3,2648
20171019,17,11.9,23.2,0.5,2648
20171020,17,11.1,24.2,0,2726
20171021,17.6,11,25.2,0,2726
20171022,16.3,11,23.5,0.1,2726
20171023,13.7,8.6,20.6,0,2726
20171024,14.4,9.9,20.9,0.1,2726
20171025,14.4,9.5,20.6,0,2850
20171026,14.5,10.7,18.1,0,2850
20171027,16.9,11.9,24.2,0,2835
20171028,17.2,10.6,24.8,0,2856
20171029,11.5,6.3,17.2,1.9,2856
20171030,7.7,2.5,13.2,0,2683
20171031,10.4,3.6,16,0,2683
20171101,14.4,11.5,18.1,0,2661
20171102,15.5,14,18,0.1,2724
20171103,12.3,6.1,16.6,1.3,2838
20171104,7.8,4.5,13.7,1.3,2858
20171105,8.4,2.6,15.4,0,2858
20171106,11.4,8,16.5,0,2858
20171107,14.4,9.2,18.4,0.1,2858
20171108,13.1,6.9,17.2,0,2929
20171109,9.4,3.7,16.8,0,2950
20171110,9.8,5.3,15.9,2,2971
20171111,5.9,2.7,10.7,0,2971
20171112,5.3,0.3,11.4,0,2994
20171113,8.4,3.1,11.8,0.4,3008
20171114,7.5,2.9,11.4,0,3008
20171115,3.2,-1.1,6.5,0,2961
20171116,1,-3.4,6.4,0,2961
20171117,3,-1.6,5.8,0.2,2719
20171118,-2.1,-4.8,2.6,0,2719
20171119,-1.6,-6.6,3.5,0,3008
20171120,-0.4,-3.9,4.2,0,3008
20171121,1.3,-4.2,8.1,0,2961
20171122,4.3,0.6,10.8,0.5,2961
20171123,0.9,-2.5,4.7,0.6,2719
20171124,-0.4,-2.5,2.9,1.3,2719
20171125,3,-3.3,7.3,3.3,2719
20171126,3.3,-0.3,7.6,1.3,2740
20171127,2.5,-2.9,9.5,0,2898
20171128,6.4,1.3,11.2,0,2898
20171129,3.2,-1.8,8.1,0,2898
20171130,-2.4,-5.2,2.7,0,2860
20171201,-2.2,-7.6,3.1,0,2860
20171202,1.9,-4.6,8.1,0,2898
20171203,4.9,3.1,8.1,0.5,2898
20171204,-1.2,-6.1,4.5,0.2,2898
20171205,-4.2,-8.2,-0.4,0.2,2898
20171206,0.2,-4.5,6,0.9,2898
20171207,0.7,-3.5,4.6,0.9,2948
20171208,-3.8,-7.1,-0.5,0.2,2948
20171209,-0.5,-5.6,5.4,0,2948
20171210,1.1,-2.5,6.7,2.2,2906
20171211,-7,-11,-2.5,0.2,2906
20171212,-9.4,-12.3,-5.2,0,2964
20171213,-8.7,-12,-4.4,0,2901
20171214,-6.6,-11.2,-1.9,0,3039
20171215,-3,-7.5,0.9,0,3105
20171216,-5.7,-8.1,-2.6,0.2,3155
20171217,-6.7,-10.8,-2.3,0.1,3400
20171218,-1.6,-5.9,3.3,0.3,3459
20171219,-3.9,-6.5,-1,0.1,3335
20171220,-3.9,-8.5,-0.1,0.7,3335
